100000 100000
1 104430791 674164738
1 32160476 148219666
1 53598745 38459122
1 115216473 998969273
1 274331401 833445076
1 794980837 392654403
1 450185870 482007287
1 168305343 264915280
1 257040494 489968541
1 614267307 36737620
1 901106449 841409699
1 564801061 526691065
1 864090630 132292327
1 175862743 787623329
1 259751111 595646804
1 242034435 538721627
2 516400726 165584355
1 42212006 226054841
1 684046218 77802113
1 307556519 109276504
2 357591613 28490316
1 322422893 860321270
1 36501098 879588200
1 654615158 558236925
2 803894575 236498748
1 759595682 881829606
1 76377406 627325383
1 7279060 725572119
1 442271934 616471049
1 822322379 714955408
1 284501265 314162633
1 11208855 556148696
1 60239325 770516116
1 654570753 604900668
1 965041467 300928656
1 716130961 160198670
2 536045664 418554261
2 831811606 932098650
1 615404332 612342550
1 623739066 107779833
1 269707458 782751436
1 504298104 413257797
2 181755101 829215051
1 818336752 93494054
1 760274127 399552839
1 478290399 388423850
1 502981956 122099900
2 979267014 19012268
2 768391239 177879393
2 957364790 128037137
2 720485626 334609327
2 644228233 724342435
2 628082868 99616049
2 75921604 409112110
2 111634196 482708341
1 367009684 551703382
1 551665508 948267435
1 238928832 29943181
1 182628377 681000676
1 385214990 438119803
2 778846024 945275481
1 214477371 243614731
2 38651862 81783240
1 374277782 300058589
1 544571004 29560714
1 8955336 774434018
1 5129607 899916125
1 589213817 662504580
1 496248195 764412064
1 583425516 222315210
1 134563340 891732245
1 572103080 52177941
1 197935436 248703649
2 916831832 790411777
1 25889638 335449172
1 563720418 898698409
1 152060758 179619776
1 89788388 539916922
1 812718123 2993272
1 812158712 545412252
1 546026061 862383596
1 608013994 956983310
1 65481558 36918042
2 568570923 462252289
1 415568940 643333114
1 143149292 166939513
2 630753199 89734001
1 334884849 2502003
1 487221199 371545582
2 108760170 423593593
1 633156749 684009558
1 704599654 981555220
1 243777286 559025904
2 990489686 659899636
1 107930878 163563409
1 88081298 766142703
1 191094795 35145878
1 731866833 847015862
2 328186131 86298221
1 545882574 598281234
1 446513536 245136934
1 501917540 412329364
1 131806512 9385705
1 348314848 87228614
1 36574760 117625434
2 511984111 742958626
1 742870176 96608021
1 472231122 481886720
1 610669769 702458570
2 202615568 243765812
1 579265683 967940908
1 504173774 825632203
2 30565760 56093843
1 693642615 510194389
1 278354898 884366098
2 251744246 315736510
2 654142700 207569907
2 277814965 399646755
2 718247609 581984676
1 30617205 334772802
1 104660584 241328395
2 632305814 414730542
1 672726636 15169797
1 168147006 751228968
1 803442620 875920582
1 30134133 244189795
1 427216424 981584825
1 929649677 324084345
1 960924866 980176000
1 374053763 36959972
2 235964641 602908925
1 265813507 554604967
2 708451977 96017049
1 150678639 365644438
1 641831406 243060339
1 117882082 57208218
1 601302436 824977648
1 183548807 118282157
1 970123526 170253458
1 928167545 390717007
1 912759393 64406208
1 922003170 12765085
2 714450616 190432735
1 922255479 603850085
1 183183877 72849519
1 281089023 592164739
1 114058778 868942231
1 193119386 909729885
1 891153533 859453531
1 337324831 854585115
1 733391590 349297928
1 829894300 920191413
1 288524716 216826886
1 135480198 121495475
2 109314113 143779006
1 232288974 748494350
1 508216873 58520392
1 146280751 819289889
1 126623912 597751963
1 460467714 697289057
1 853367937 659122493
2 121275363 899002094
1 266290261 184496279
1 988496367 724946977
1 880454386 280032603
1 443655904 461556144
1 613425978 928906646
1 609524743 578337989
2 33056325 526873349
1 219491580 765563161
1 53680458 264325866
1 637814801 307973161
2 870588213 170008880
1 393125260 596546648
2 600532894 776187136
1 117293331 106509818
1 346998308 582460951
2 681764588 592173771
1 379898627 487341458
1 978792443 839853481
1 547777326 231123393
2 939958884 792234634
1 266880253 156052166
2 611880202 364348109
1 798875173 627271567
1 48568825 45434493
1 842095177 969384687
1 569814328 32807301
1 203623477 358328268
1 29496467 264355568
2 806498934 703782452
1 150439959 856138394
1 484346256 89997393
2 29788331 288789366
1 951136176 24925411
1 541532116 287556204
1 395504931 789487852
1 756597353 674016562
1 890875493 481402545
1 255458847 677031176
1 848270423 884550575
1 600075917 892730707
1 301944209 65441380
1 119703726 461324221
2 389871180 385293841
1 661059320 136580240
1 446679846 538320388
1 321888581 470074074
1 56015985 301296018
1 683763765 625581836
1 328881131 29744986
2 46813759 258306220
1 809087664 262894622
2 506333723 620673047
1 944816394 828026618
1 144375563 449523387
1 403234663 854074756
1 979941120 818314997
2 524201685 72778379
1 611254470 939593689
1 605253200 653475139
1 838824533 41267223
1 122196102 548498360
1 467550937 485933786
1 847127929 10006740
1 572937780 841573890
1 106601714 653645600
2 973911288 406659982
1 199626880 552494124
1 378434855 655529218
1 164163085 365461778
1 994988371 107370786
1 814193073 170157805
1 962421502 571354910
1 227929223 843108360
1 110071428 425543838
1 447694197 761153538
2 80979682 106840332
1 212445805 458823321
1 10062305 51909178
1 291960840 778683063
1 656924878 515973897
2 631695462 893962713
1 201112635 108279714
1 787411636 233133438
1 975466394 566501338
1 265923875 469097718
2 534136610 752359810
1 633964675 377919958
1 103043221 768574443
1 856313917 780084472
1 332593550 147345356
1 90363118 254964375
1 184621389 965298655
1 256494509 903533234
2 245246605 838571642
1 122278732 582755701
1 172929501 880748916
1 687476776 960153372
1 784736478 14404450
1 57461387 178868737
1 70741807 399093458
1 870230316 242779873
1 73954008 344959421
1 510000076 964042155
1 600887711 297145514
2 435000625 814148565
1 295360102 75504675
1 494567857 440258709
1 9598273 842857942
1 187015879 52797723
1 508425962 70690499
1 52319031 5142394
1 592033177 9869288
2 981902828 576486648
1 535782150 284641757
1 584396548 510064505
1 21222777 794884793
1 380885232 682321095
1 373795126 777993785
1 742030722 665785103
1 84039158 987845936
1 961333421 611330366
1 669066830 781836118
1 400501911 814847057
1 494465544 513662696
1 897292366 955604706
1 94372495 68570557
1 472867528 440544127
1 96727223 49316182
2 73625491 266025143
1 94179498 179375047
1 998140091 391237651
1 538734954 727316126
1 62781936 554506253
2 374394839 326973363
1 41725643 641686488
1 671896925 102602549
1 66176401 623221039
1 135341659 88037796
1 526502373 292757371
1 401825464 791987280
1 412077899 158486918
1 381577936 587178988
1 6802601 307660294
1 536315132 652535643
1 661349806 78316217
1 528823687 652376123
1 858994327 732578755
1 465017676 859089099
1 933520338 953774362
1 72621395 215547778
1 55773703 524229738
1 462549822 184056214
1 608951777 892938084
1 420180380 838393902
1 299151849 378887094
2 953306980 2406240
1 661452471 301818156
1 420966520 18663353
2 371418305 839973953
1 40068009 260645752
1 825701457 318039463
1 392485522 227383248
1 79602369 787682280
1 869956072 76011906
2 588665536 244501823
1 135440411 600279013
2 679223070 472048616
1 813942574 254988406
1 151521941 861140692
2 105058798 491660152
2 958962312 207785627
2 990045620 786416962
1 896044793 314998118
1 526818097 949658276
1 251024721 314603139
1 408286728 864785331
1 413894416 416895657
1 613701553 911023308
1 892342162 361904664
1 45646403 527433242
2 98482164 627322158
1 557667363 96734433
1 67878230 308573631
1 94944112 145340663
1 726453604 61189233
1 95566869 667577905
1 79346858 142781266
1 438631158 909996002
1 999375595 36021978
1 974588289 47597554
1 252009691 689124753
1 641377082 49687812
1 907295060 419674651
1 713598574 902548370
1 913080542 226527932
1 274718067 96711019
1 134583740 441616467
2 901826756 62707566
1 141348076 313178328
1 508953588 348566093
1 81800710 434998890
1 793862833 929713998
1 938447768 17228139
2 639698914 116510716
1 44630834 638634235
2 512694017 936930533
1 209989691 981104616
1 269918227 30178725
2 886880315 906438956
1 771034219 855792735
1 11230314 562305040
1 479650393 978027960
1 597168006 57089342
1 660496123 408346496
1 49431903 873305979
1 132512743 787086818
1 557334473 944303144
1 89258111 217485971
1 547637862 827614170
1 768245891 237004273
1 134739142 551469165
1 415020087 215716753
1 191951609 403233247
2 201159044 533770708
1 964430810 129539761
2 986136486 510111234
1 917708025 691223421
1 956556476 575089268
2 946522306 789023613
1 125828061 106786088
1 68344041 340503098
2 95178038 574946229
1 566751736 306452507
1 182266412 39905862
1 71446986 952092185
1 572219529 861852637
1 237670330 998631468
1 11213754 283981120
1 857316424 449350445
1 674207708 78205362
1 341636346 303773722
1 47750997 185101179
1 435275618 140988622
1 669809049 164387547
2 17535789 311724662
1 486750918 850445981
1 900120832 456013956
2 596616859 738401370
2 86674876 189201775
1 139454221 340906979
2 105025368 515759298
1 894122827 579275330
1 669172369 201125022
1 454473262 525760633
1 626871287 63927005
2 112014457 869777536
2 562754853 702832983
1 38404655 221942485
1 535588448 176575890
2 21498516 548305716
1 233850397 428548369
1 225400193 932869021
2 395050260 383261874
1 398497533 694025785
1 753186077 175275652
1 244319311 78905491
1 936293132 311482886
1 865927071 932585156
1 450388208 587734759
1 458953481 17378790
1 897381389 304330620
1 636822072 803046034
1 192203813 554080003
1 105181421 405101266
1 81551006 326169634
2 770930126 253785331
2 528469016 133871567
2 224996521 945309727
2 595508537 83681270
1 353929127 104618946
1 88136667 696729486
1 429647193 33330115
1 915533620 446199163
1 248073754 109824651
1 759436386 145003959
1 698350619 180722678
1 19186919 144979161
1 661335267 833959244
2 74758282 977490657
2 45242767 771931087
1 988776598 932800678
1 227057900 83684581
2 474092121 694925855
1 71650589 640607003
1 830665795 208827418
1 433162770 990090638
1 253650058 134464089
1 136557449 46983856
1 374052964 816509757
2 237509768 447549581
2 81214062 751097698
1 877639139 208816508
1 267229625 732980076
1 200180122 467919252
1 247368151 781151843
1 357591612 28473509
2 847256467 22861259
1 566289826 778560656
1 343320882 698482863
2 835940057 599497903
2 644787695 744307103
1 59845677 803946543
1 110734757 398222597
1 591658424 946825136
1 624829280 310675130
1 926189577 506747183
1 595078990 454219429
1 355361692 411935137
1 673817821 967825494
1 2514442 896510910
1 317005476 4106925
1 783635220 832914067
2 185776605 53661144
1 25046388 840826882
1 578950942 180077637
1 139646555 987507361
1 395569555 875623420
1 120948248 257674074
2 930512171 935119121
1 82818793 952007851
1 340666534 391034036
1 395427420 634244122
1 201542899 749792174
1 289944738 460816523
1 376334685 717710380
1 959774975 981310786
1 890428728 769579200
1 958834949 214679333
2 645050813 664542613
1 254272946 865924470
1 36898547 324084024
1 480683111 800545141
1 334790870 422996950
1 417267849 486630688
1 42116848 128723051
2 498755612 749875221
1 208035777 353926723
1 661809541 215147774
1 985806776 618147627
1 291769286 854202279
1 180424569 941800197
1 688304895 638942454
1 321965227 758263396
1 178095138 800264095
1 278869876 156688178
1 85486334 895234273
2 301453985 623202622
1 994073860 124075007
1 581882927 65825651
1 150243779 499403359
1 502785180 109852962
1 994556561 292391057
2 955546809 785485175
1 464399385 997869075
1 268722162 255267093
1 715744761 111786211
2 18302369 103711418
1 750722820 724988193
2 31430300 761053516
1 329036972 353997379
2 519987667 321759626
1 419440835 146279322
1 2793252 494524708
1 585114450 690941537
1 102130826 466337207
2 891520999 593003652
2 907107476 561917657
1 854430722 986975743
1 397666925 618899011
1 128012657 316069061
2 703502178 863628911
1 873889111 606605322
1 19881608 83198949
1 29267147 119184466
1 83031167 787936866
1 488774414 499604901
1 645384332 827545505
1 677573010 11282676
1 141835246 911109930
1 34687122 456864626
1 826555460 993387424
1 428858092 655811490
1 97319350 849733592
1 435139589 209254288
1 743371514 932661199
1 744274138 70677238
1 814453221 247497947
1 420605163 387787195
2 933900712 904269239
1 254053486 472427544
1 727641742 702871776
1 946619282 64394176
1 646420403 60921626
1 165982126 80334229
1 706920079 119211127
1 545389055 893641989
1 342004831 54450176
1 535549839 675158074
1 812747637 499035070
2 673601487 833888672
1 322180955 882015176
2 79994713 939356947
1 183174858 275772255
2 282304275 689552280
1 854230777 921467422
1 458209700 47048336
1 421814630 594967663
2 875590777 496239795
1 356663724 820350491
2 189623676 139390384
1 717528622 28366980
1 729801157 134432613
1 220471341 845515690
2 817005813 199238751
1 636625835 799858069
1 790038378 283629645
1 333142253 631978442
1 890871296 617884988
2 392400084 938910429
1 204464774 465621418
1 935883365 221484927
1 176384848 765686054
1 211302060 563253929
2 272245613 491849581
1 272836351 682964912
1 941050717 815319042
1 892677297 906572737
1 322584429 73268106
1 298538366 805496548
1 910623218 875956404
2 75522664 146578471
1 857030550 732611999
2 126207101 596386918
1 460433594 123834217
1 308780484 353103436
1 215517813 550454249
1 139527667 782335323
1 90982348 717923328
1 642110074 631666121
2 169261585 156605398
1 426359133 457996870
1 550385565 118123326
1 372202731 138919853
1 28915855 450449341
1 276709903 361243966
1 882339594 106973823
1 450552391 406696215
2 218262295 225301567
1 457504 685292296
2 819760400 250942226
1 772584179 136166691
1 65324168 332126537
1 437647947 417554254
1 1996785 347710790
1 801610998 511125755
2 899521062 113097801
1 876317579 619677705
1 762009711 297720647
1 839520898 860171896
1 337353228 331853494
2 570900892 967335626
1 366068238 761205989
1 245653517 235090685
2 849258453 103480187
2 431544806 921278523
2 384878694 435465294
1 258153979 669936691
1 445810693 962851446
1 110870251 173481539
1 983700292 367187969
1 590647110 336561336
1 836345977 979344402
2 315630250 305982238
2 20314204 556883911
2 104415137 411067960
1 504494450 772782794
1 940288773 101249538
1 599228382 680595491
1 394830248 980487484
2 34564878 549793365
1 360537744 506495221
2 469419326 823176651
2 143463371 712224463
2 433747241 75876500
1 108925478 492915011
1 621706089 506295168
1 480601934 583686949
1 821754635 762816588
1 598666130 613739293
1 517407998 914935683
1 75327515 161676522
2 519103058 486521692
1 842923883 72082322
1 429718975 299307964
1 198713407 232138942
1 248551901 556106692
1 509582840 394007644
1 7000938 700648028
2 28255412 294823497
1 477497543 947794940
2 44850110 29038673
1 754564323 864619704
2 272008999 455540308
2 126090384 427702877
1 908490143 385103231
1 456397850 14561513
1 70242382 240687002
1 885254053 491140933
1 293254457 252688934
1 2047045 837925541
1 626648525 821954787
1 365085205 419239534
2 317179003 773091567
1 622025345 222558397
2 896005184 3794724
1 599317037 816115007
1 73853846 16041756
2 219413485 453020496
2 58755346 806106249
1 311408014 416843559
1 616164878 509937290
1 776286493 83932326
2 415014354 912340800
1 857072570 291358492
1 276482311 476567447
1 888530634 726062978
1 383884976 913916044
1 96615338 902305790
1 122870245 786896457
1 969533300 987743311
1 128102813 38342375
1 43651966 12163866
2 62083458 907109811
1 612187057 433714222
1 962317855 976843428
1 892595091 317915073
1 116247462 353953642
1 373443345 515082881
1 43628172 966763177
2 63388890 811142474
1 90413301 305411478
1 929477136 926176474
1 761359038 99277771
1 878586613 307647919
1 701038909 58634699
1 935382713 42456282
1 917109783 373988362
1 154472808 64238480
1 845142659 648807133
2 750535496 78622441
2 588172303 544669380
1 104901185 783120686
1 901809400 563983852
2 946058512 436488796
1 664544014 721773829
1 13494570 317455055
2 960080114 667331018
1 143983320 861072718
1 931254746 530675264
1 271346950 65901000
1 667355263 725795538
1 530510229 726295037
2 516851639 947123136
1 877589010 720803474
1 408470608 453267775
1 202750495 364000254
1 632886410 435389279
1 591087597 942870335
1 798232949 570831034
1 322498869 782744833
1 28587389 579393642
1 592833796 580970939
1 933478071 597897962
2 288389477 884327238
1 892524406 277395925
1 197423727 31323652
2 94086644 766261516
1 48418916 466376155
1 31311823 124315646
1 228554219 609997897
1 615316739 494672068
1 769724453 110370621
1 85539964 796593683
2 545041594 496315903
1 524124499 130018346
1 12633207 311386152
2 794561897 941464411
2 819512041 726244876
1 680436620 540830643
1 467660369 970652341
1 128427642 848271015
1 434274528 702559590
1 397015376 198711781
1 631135757 76935366
1 36058822 450232900
1 750807667 3528075
1 698081314 949480837
2 393638390 630787970
2 82941956 81546167
1 249619653 114923958
1 130243449 508789628
1 945903422 124858460
2 30863433 616633013
1 344488563 996344607
1 789180788 695478622
1 679124849 968731916
2 147468193 94769691
1 460970858 209190608
1 882578949 627824592
2 680176846 676797741
1 871384890 320352268
2 630727816 456100498
2 763262016 17857959
1 533182707 545476196
1 658393200 778763056
1 36547918 80534784
1 764391767 885251615
2 831646902 665907238
1 726303071 678664749
1 92072328 709864365
1 974427649 495204721
1 456839478 640047299
1 344958933 666423678
1 532272274 276214294
1 614795007 315856932
1 747609298 142652889
1 55042846 332639443
1 248535875 79736288
1 217825131 674842229
1 625841847 149019523
1 956853621 481259411
1 265274197 80356385
1 621153082 801841107
1 410999608 8497835
2 901740373 758352132
2 165215454 79779807
1 754343770 659774149
2 808884161 344608417
1 195129234 329506869
2 559588593 967570916
1 655977962 988047283
1 708350193 739838430
1 736624864 3842871
2 921194189 94101878
2 383477359 505548066
1 862634356 633520395
2 77789818 388908681
1 478362580 454086270
1 249793789 746660416
2 320050411 433700520
1 251987951 323740573
1 942659331 81490776
1 536401500 956638972
1 920051450 422461750
1 672715366 973238554
1 872562148 779174651
1 364564329 461832612
1 590259708 267946863
1 808366412 25714140
1 828791681 922848125
1 331932678 777487887
1 230318088 190573122
2 194527693 956825517
2 311646069 122866650
1 810805121 417928432
2 483026225 526556493
1 212917749 593830119
1 136490095 269470247
1 867452227 3099706
1 11752778 753422900
1 723162193 222514309
1 77449061 311278145
2 483068919 96630904
1 812682191 753589217
1 659404707 244786960
2 611366495 674914217
1 931413416 256979729
1 630193070 265580486
1 508450771 487655362
1 797017073 255934503
1 932309721 288792335
2 261491644 138518946
1 966942393 37537233
1 292430109 75752558
1 987510961 136076089
1 112882733 992033230
1 801139438 821046354
2 790641359 827996724
1 734981961 308859561
1 382927012 638779203
1 18926406 61504464
2 641361533 142860838
1 687847920 548498217
1 875779623 375207223
2 448308111 341787901
1 406175985 542244660
2 448487379 59777883
1 94574517 168987017
2 254684231 335940524
2 326677809 151229062
2 683857046 252893378
2 241618477 783145040
1 766418558 589789600
1 974619907 579001280
2 817690975 977338250
1 752086997 30390915
1 893894208 677338022
1 513564863 747875148
2 664650078 356907830
1 136399368 892105205
1 288215594 109359304
1 63809336 287643808
1 595706782 475122760
1 33401628 326403438
1 594520320 9092396
1 29574461 427717079
1 122523845 614424020
1 230148508 280904287
1 578571011 30006839
1 804005724 957096344
1 278466264 815632235
1 279531895 545823276
1 256843146 113602930
2 605481268 546151790
1 267438968 956440583
1 671129701 885749241
1 330271261 771339779
1 244820919 919496559
1 237191870 547088836
1 177735143 837774002
1 401425965 520058528
1 334182480 728183033
1 433162886 992040250
1 502497590 571295126
1 846490179 28760725
1 941083919 580366478
1 779318088 289320541
1 366555025 707205579
1 647836056 231481480
1 39670070 14935920
2 51216458 801550806
1 534247518 468906919
1 83675065 310985826
1 801914449 961754349
1 727716668 607647989
1 258144641 512992925
1 784042251 231433143
1 882070430 671080347
1 404228239 18732343
2 72233937 145992113
1 353703224 248329450
1 561167432 585830578
1 980868796 377380000
1 358571854 471015274
1 2388761 138695412
1 546371099 11964899
2 58672123 200355866
1 284871349 884692058
1 375059514 553726431
1 243343833 70937343
1 726148744 232374507
1 442333127 497458153
1 299369482 96182700
1 936966255 887242912
2 408412498 831118074
1 300150275 186585122
1 533226260 484492889
1 126336427 60958862
2 39450884 626044112
1 966448373 324477681
1 989053397 497015599
1 521013511 28745489
1 90524415 25420829
1 637653632 894173072
1 539504536 776778918
1 610530922 309319266
1 478618114 808383983
1 509703404 272843145
1 725127704 44602981
1 306739314 52392529
1 815800462 622762386
1 10832736 115641113
1 785120429 379523035
2 538559739 722939846
1 651549178 567918593
2 221057172 954159072
2 863191397 51268825
1 806461236 70192166
1 559672800 442375740
1 789836738 189633459
2 928363100 175421176
1 40483913 453788270
2 689586895 65185053
1 100126366 782611270
1 927099345 764832430
1 613169432 912105318
1 486416894 885976976
1 958456391 294705968
1 701103959 211467824
2 787583353 617192341
1 846200504 455160294
1 1843004 703575748
1 774379757 42653657
2 113832072 353661783
2 781884595 474930750
2 115276934 222158722
2 111151193 954811508
2 145609585 714894671
1 672195118 464859937
1 952817704 14574027
1 899978242 206987473
1 105802863 905237303
2 248343383 139490538
1 261462071 641485535
2 858425779 766927107
2 691097578 685430470
1 199495018 690794559
1 756330755 695292692
2 756185794 199395390
1 524091158 215151090
2 63415204 460423294
2 815733903 297083851
1 711029519 319608856
1 124307417 319126144
1 566041911 113841967
1 153300343 331466979
1 558683620 997096656
1 492903808 35369508
1 825429870 48444048
1 141277835 487142910
1 73426207 418647671
2 713250007 132128673
2 159379030 564227979
1 93745835 126230525
1 117361377 102675293
1 174671514 93990349
1 319122447 17278748
2 245831804 729571578
2 422148465 556260145
1 226552942 186790063
1 576559390 580431044
1 805078215 448078336
1 498882913 948960903
1 461626801 850711443
2 510684924 382359187
2 576680956 476107159
1 625973701 10584632
1 482659019 4397614
1 206528606 585686068
1 159245146 668544660
1 828206745 474741939
1 277447723 669861402
1 697344973 458699532
1 10204298 852428373
1 885628367 339785390
1 690347428 608056233
2 51889980 822490334
1 959195657 41669170
1 978311040 338847848
1 258764804 198654231
1 631763597 891624011
1 563237989 232965147
1 323899763 59755243
1 676132251 64261211
1 199028820 90834292
1 840888481 15797838
1 741889062 432389130
1 976789211 176766540
1 480304547 880470934
1 392361813 650194801
1 276794271 631733295
2 688685855 953791302
1 769737456 535933464
1 958776742 590899353
1 111699743 436873123
1 641275999 852774547
1 804609548 161126655
1 46065038 559454255
1 579783870 294196651
1 921639791 993400104
1 904845052 399084557
1 113905957 9489822
1 727822152 440055352
1 423013819 67879294
1 415494482 746422577
1 22647059 110472250
2 508674653 955472842
1 574548410 348649958
1 976448038 92144292
1 772445676 955830417
2 915856587 431854591
1 502404700 803071474
2 882255511 841274489
2 390492830 95947156
1 765303636 971626947
2 399823594 151791473
1 633331783 123817280
2 311606523 605700675
1 449874270 894418450
1 568963086 610884889
1 234384152 809434066
1 480410032 505873682
1 451228083 25633424
1 83026432 708355721
1 937167725 125865555
1 135553351 350977946
2 819000004 355868536
1 204411944 725191255
1 732231368 176799597
1 5713584 977399329
1 866753506 937576319
1 772745990 708240521
1 608185916 551509070
1 448168329 139955474
2 356468039 471934921
1 408448404 80085147
1 213675322 648479070
1 127294636 340213418
1 381933006 112389537
1 538118140 97941463
2 189044510 935744235
1 177780310 803917193
1 896537674 363419566
1 48867416 975907558
2 313226455 707588966
1 385806209 784802948
1 110214348 241643122
2 999426495 536993209
2 61071035 509659135
1 5077334 228385236
2 692206428 787498175
1 535681843 953287077
1 232750542 63616785
2 17932676 539753530
1 335374839 293324276
1 17339502 160212700
1 408976772 724936604
1 239838181 926481226
1 481484997 599962683
1 623327759 844415447
2 370017923 926073796
1 989325762 425181791
1 744940575 386582015
1 405935214 145078826
1 353861846 973827179
1 342221340 752854714
1 874143365 584885006
1 323215098 290008823
1 563906098 724454875
1 861941298 515691402
1 823620916 64630297
2 290097359 671412601
1 310300997 931540241
1 22888452 286639951
1 317839504 136713639
2 774314452 945072522
1 383892375 38271037
1 503435088 940933414
1 145079986 965385357
1 214575755 542649550
2 475430227 562153280
1 104423567 552750970
1 121262097 676040432
1 566499371 359921246
2 605756550 523344001
1 707670985 61807809
1 350770491 350009800
1 136576159 922969317
1 342939823 736475191
1 388253460 113561212
2 745386 228757776
1 40278464 502795643
1 649785085 776557178
2 511796875 891050468
1 777728567 344044858
1 381582989 672104759
2 165057224 360870422
1 249475319 43607489
1 702318221 85195013
1 840781704 368680446
2 163167948 820063395
1 247982080 716543380
1 981388227 517522229
2 989447522 678623533
1 408507095 66504784
1 711816256 11900802
1 984711991 545448955
1 491489556 242861330
1 680481360 499797245
1 580925241 149866225
1 926362252 906907192
2 186422606 26098069
2 582113527 794036204
1 263973358 46496851
2 477804056 11413059
1 460232399 682812077
1 700125443 945418588
2 7801369 707063472
1 701956137 649121588
1 138868930 802865868
1 278889896 138659249
1 973650291 108029275
1 67379635 725643476
1 747104085 34451164
2 117432390 148707137
1 894258384 355593113
1 208953780 543396193
1 978830170 473931170
2 98240015 290964718
1 238209761 474913697
1 870675958 497255448
1 657984545 145927990
1 685284723 625540600
2 970851178 307977318
1 754090561 699057780
1 662795826 611770593
1 404998007 71321237
2 637702274 564215519
1 870393564 46026784
1 778899349 48530178
1 199684506 373530659
1 478583879 25974916
1 610265511 350545305
1 136733707 275911259
1 573367359 619057202
1 490363957 652271760
1 550088956 220961735
1 63012933 348926960
1 163762280 71583084
1 154973556 535870459
1 950179833 777032717
1 112143942 460074775
1 917257093 702343885
1 626946162 529372552
2 582586994 954640063
1 80268277 242179801
1 73008248 629440277
1 35746030 74062206
1 944352692 477038045
1 643042942 485014490
1 805632923 388142526
1 760942351 892975372
1 642529393 443731035
1 37675726 855734664
2 178588585 503693236
1 664173910 150908264
1 556380803 948356983
1 962684754 493842558
2 961617927 743550345
1 620036256 4194279
1 391948689 149270674
1 935800092 969399263
1 55408806 395383291
2 524868202 390027716
1 165723483 28288622
1 648189644 731784055
1 132745710 407595893
2 783026007 538310833
1 657828665 880557899
1 786953065 115865229
1 497558917 171396601
1 698223186 979418472
1 324150959 632134052
1 21597743 68530258
1 198726496 452125765
1 502088568 139313313
1 416789746 41088155
2 674129608 120083731
2 404564791 380194513
1 960686486 475712056
1 680286291 161734787
2 624815435 77982215
1 162360159 482960623
1 542952207 739726946
1 658717792 791729859
1 987328973 431908842
1 623833207 542523973
1 215967700 314749048
1 583239845 42204938
1 414978594 665827549
1 479773364 897317910
1 613782943 485966460
2 866146113 673561825
1 677916285 131233238
1 308632480 13083855
2 52808472 434221271
1 492974908 230347208
1 834168742 100799178
1 137300539 212722095
1 18568701 699028892
1 648214150 350677819
2 421912483 885077965
2 826122826 957537305
2 660210776 114508183
1 249350576 94535535
2 682893614 240360930
1 496929119 323799850
1 150514998 117318867
1 200389203 479954903
1 57107729 677389672
1 356277995 779854129
1 435886432 876542707
2 915133307 160589513
1 35461818 946783485
2 311135094 917822991
1 307273077 787917751
1 748278337 649773127
1 976648430 105627567
1 753327159 398957179
1 910180803 675717018
1 218146312 630480355
1 782582218 669483698
2 95930578 130962705
1 477709741 219239432
1 59531525 404918329
1 113369618 378153415
1 999416938 376368710
2 373738361 823944430
1 879224001 75788378
2 615432641 88131913
2 401962646 950121507
1 376962400 323276728
1 937988501 888262258
2 521222598 395387051
1 627399177 553261069
2 605555342 643629861
1 641740133 63540097
1 63621136 419533702
1 763989817 572128906
2 778136804 762833176
1 488778788 573118719
1 683350299 118909715
1 92342912 524128850
1 662555211 655700160
1 878374848 836459436
1 485517200 797205447
1 724196740 784781631
1 129477603 729139210
1 1144664 496972181
1 289760446 303883104
1 760724079 519445162
1 748727953 409513229
1 768854813 733738092
1 499087513 885684387
1 556018008 293312359
1 174119182 548364660
1 321659426 706611861
2 890846386 199222618
1 116285488 993056624
1 764973639 720334662
1 348612322 791906838
1 902603231 20999587
2 792563694 924426364
2 783736447 741257678
2 184177421 738957998
1 569356366 778290908
2 224616484 645973740
1 57651728 23424855
2 934038532 73126332
1 235083060 818562587
1 631133263 35018708
1 153451355 722042016
1 569966561 296420038
1 343239370 683015748
1 629661392 712581506
1 367147429 926321372
1 821676820 602463530
2 679228294 914353453
1 1138551 394230990
2 256829690 887447938
1 839821676 265875379
1 591386998 886957070
1 355931393 396965256
2 905015551 762672534
1 429290040 680132007
1 124545734 29552669
1 840722821 379033865
2 501341813 473503910
1 304313675 441372218
1 959344571 396983121
1 431321322 105645160
1 448329330 343910565
1 84109640 586479754
1 357012643 35159761
1 723162114 575691625
1 318281448 122015506
2 139031772 244784068
1 884215894 222671796
2 440687883 763129656
1 35852955 285193525
1 319454814 160919976
1 834504309 91201384
1 9578864 723672301
1 748085258 345156599
1 278778806 419053266
1 554369901 156360352
1 836886430 325319738
1 666091576 961844599
1 193081734 276912721
1 780362087 655942558
1 797697355 159037264
1 16274113 227067531
1 689790099 978445965
2 422779603 780883345
1 305593873 482823534
2 866148397 357443944
1 672738961 15294650
1 233922886 292365923
1 803575425 960490570
2 236586095 310268068
1 158223271 466739289
1 841983234 87958686
1 9490337 590304081
1 314873598 680855378
1 3947252 562449885
1 748649154 232622083
2 889578513 364917577
1 3910523 738124160
1 819120147 582133359
2 267827057 36601465
2 915696624 38323744
1 729706644 693436269
1 91288750 986697292
1 765646295 495267241
2 903894030 447643332
2 649948257 224021688
1 720735213 588955811
