100000 100000
1 651615797 333079057
1 933278339 388485885
2 81046987 652078311
1 557079553 600324929
2 704081110 856320800
2 89472879 118081609
2 49942098 296692265
2 945864281 467015673
1 713216165 563346179
2 739946001 194639030
1 57703081 93536148
1 656452094 366849219
1 131322197 104933019
1 785143816 772588344
1 124807206 690671770
2 218811155 67078421
1 587642484 229936035
1 984212496 740371078
1 318810808 281550791
1 640162463 317444171
2 241121691 230618748
1 34931492 830550413
2 574265529 889236285
1 140759387 363521962
1 74706224 895530429
1 815827944 730147291
2 453555986 141488430
1 279278545 582737120
2 97844747 90146383
1 87553746 75467983
1 816295618 409621
1 375070269 734485716
1 392763426 603148482
1 524390419 156884845
1 83370010 833398804
1 993181915 18057274
1 893769415 727425718
1 113498839 47982046
1 432554010 703100975
1 199294266 611722989
1 155805642 842859401
1 694096782 553444570
1 283434452 357084296
1 330722402 556710556
1 677227283 495616281
2 795603926 481998060
1 814330278 328678593
2 593552036 767528737
2 861780809 320341495
1 816645302 582581315
1 571535920 902832987
1 370801625 65367781
1 705592018 480347792
1 212887966 300288660
1 302527358 483513457
2 748915327 411224400
1 321407208 969572651
1 54381772 752365538
1 597004756 608313886
1 438903617 46763474
1 9723565 801156939
2 835617058 465821004
2 152745588 745117929
1 922651377 22278252
1 129822891 675900841
2 658742426 998732075
1 507452663 99344804
2 986084395 782101444
1 409101302 670428667
1 232180759 284229914
1 454584408 600812877
1 153928278 502257358
2 199966472 24587349
2 81825146 638673320
1 4335472 999317553
1 540663921 728188368
2 905096107 323598648
1 175114366 887531550
1 295154875 128243202
1 905829557 765790916
2 581472463 757091791
1 616313310 857150267
1 796009097 849256116
1 448528711 754444807
1 405612296 12763294
1 299973185 150695717
1 637434426 711966546
1 795159030 240060507
1 546477291 3755265
1 156041840 310650471
1 113422518 912738646
2 390771420 483241992
1 951512618 554830095
2 55623074 494596851
1 32123838 325423378
1 756338385 823530102
2 185534182 126741430
1 790922381 108682537
2 131225293 830772560
1 131239792 867435831
1 522642353 634889219
1 559864514 162524222
2 463658106 276611157
2 648198200 875584747
1 44992443 859702913
2 673798408 641551203
1 786781489 379671044
2 58565537 556448611
1 394669010 418044065
1 409775808 914927705
2 345620343 690818244
1 771042915 794924985
1 880051351 303179368
1 332576475 505860762
1 593210903 122052278
1 473076780 809958844
2 82891802 31586467
1 316975789 652641163
1 376603926 947876573
1 814933888 736133628
1 440071689 351196755
2 763983327 463051476
1 38967922 537309875
1 391885895 886870494
1 322546005 781981007
1 66026099 599084041
1 735545090 35950429
1 961635988 47101572
1 593674100 464553316
1 727392043 446642908
1 447002352 870732858
1 440014364 535219127
1 602718407 207903550
2 245054019 896746034
1 108147747 306491976
1 302810452 592001952
1 735549379 462540721
2 94468492 534508489
1 138106517 519387390
1 9429114 354307698
1 969278852 651698000
1 982098289 566632381
1 186908079 742991839
1 544708634 195224477
1 924116208 812351330
1 615308975 364182520
1 653630983 197076876
1 87424056 250273222
2 422001700 591569506
1 63759790 809429255
1 849135644 39429324
1 143753114 139484123
1 44043476 504326564
2 875975600 167003946
1 434563691 913049768
2 34420970 278615256
1 110639946 597712698
2 515405320 615664889
1 889000066 25872014
1 65944377 18560965
1 912828653 287996803
1 985530033 261895320
1 253073923 395802801
1 273967438 365791298
1 560359636 248610157
1 654706647 95892548
2 39389809 38030096
1 526242986 21185934
1 396080997 881494526
2 759167658 130481179
1 767677100 60247102
2 465189372 242795055
2 88341267 633452970
1 524038400 475931031
1 578967878 464720989
1 140535871 340329353
1 24309071 333641945
1 331977088 169381688
1 577631952 279627755
1 850702443 957321422
1 149154768 523748305
1 560358738 26496049
2 75168072 67875177
1 401031023 117697853
1 157820120 133431373
2 753403292 678524510
1 836427543 409761939
1 260521998 21547800
1 510422078 614178828
1 508925908 883348333
1 895740722 646927762
1 96754693 511004472
2 100553669 521841850
1 831168280 857136803
2 435348234 420983509
2 328452108 54584944
1 184707383 263116166
2 381940952 245937959
1 623781610 29838263
2 866266042 541724881
1 657913609 953706638
1 503185595 42671857
1 780065790 971046173
1 677842622 893179197
1 123580748 990902143
1 643621599 473084454
1 469045192 623052385
1 331921861 241181499
1 974639691 557005899
1 12526870 671663840
1 69818452 912651502
1 972718125 473500842
1 946195967 599211334
2 83783515 193242751
1 88563571 281770426
2 288914748 122622347
1 954492183 447276591
1 5786028 401987059
1 602458119 921189006
2 667957386 462763633
2 849159893 446982267
1 589992957 872608678
1 206496281 42399793
1 283713396 957350232
1 138092811 82009226
1 727007574 781828435
1 409094478 555737699
1 841250186 652522832
1 73432898 531103308
1 187569218 762831708
1 279457127 82176078
1 463653013 191013106
1 8450067 79333945
1 703250552 575012954
1 263771542 802058986
2 101937106 150947392
2 457039730 65220438
1 950435446 985174536
1 859874151 487395194
1 961802875 704487734
1 961036504 916013641
1 528513633 736265839
2 34595898 71146505
1 96600171 61436865
2 714146342 371466911
1 806708894 85096525
2 69105077 246333268
1 777311845 137154214
2 187348036 547414550
1 224168697 916973641
1 122545061 971001332
2 63752219 682183458
1 371893801 241700637
2 702099528 911610478
1 144784964 301917897
2 799328389 802021938
1 954171149 139604025
1 426752237 622444857
1 569530100 550754599
2 944122788 908008811
2 317365849 411423573
1 680145015 934792702
1 844935890 675629266
1 853833385 891972441
1 91221402 440736612
1 514019759 950861279
2 318143352 594014612
1 402011292 620231182
1 756000779 237331932
2 839718369 31583346
2 634949741 547033622
2 763065018 854396220
1 97408744 204694903
2 685345089 285606893
1 112397951 872710253
2 793458725 934826852
1 185594080 926425694
1 741446028 428767633
1 155050155 30291274
2 698286181 97713212
1 672555375 77248395
1 34165654 844013029
1 144636139 534056925
1 718431587 172114206
1 72874207 169591768
1 107393510 76459090
1 557367001 136496171
1 216587355 991872398
1 758444555 862190940
1 746988441 445327525
1 369601866 21349669
1 510776245 124212656
1 371072782 327736186
1 1969943 896577296
1 891679986 324635936
1 249951457 456124267
1 428644164 562312310
2 387791255 787732718
2 802567289 403639416
1 121798339 98725138
1 230468048 208962126
1 846263869 165630780
1 273014602 176840753
2 80596570 317349311
1 939948817 830059987
2 537867425 972120330
1 344394308 766705891
2 125575200 713445046
1 978620617 99457546
1 320674979 193396661
1 47703646 743777991
1 730244342 140591967
1 101752015 542111671
1 586482253 57286441
1 588566652 523020660
1 960105444 93052328
1 180812477 18919012
1 290984597 757857560
1 365022611 721727245
2 273731134 482175842
1 923962901 383204228
1 506236044 771960672
2 705216975 619451032
1 314864922 328016424
1 66050655 11796733
1 971667593 351583763
1 450061301 535859751
1 169635681 1585929
2 273054298 844011425
1 25902613 553519997
2 518742405 867477662
2 142273831 46978506
1 959958302 767520381
2 583128218 668078665
1 92139019 244782846
2 296845136 471688771
1 351429620 690572668
1 953507049 69998629
2 93539577 747598191
1 303820159 382278325
1 699165810 996735933
1 285188801 132161950
1 859764248 433234051
2 754158443 485445485
1 82659954 636905847
2 794203561 568383622
1 283868214 57387642
2 63931837 553539537
1 52135075 853856127
1 726000761 40191520
1 995536967 737689170
1 937318847 370805715
2 249717974 619921358
1 852967958 379126381
1 560425118 994661062
1 102247586 488260302
2 350457238 734638992
2 503738336 949676678
1 450131079 561134950
2 371141400 480998912
1 272549401 155163556
1 54429554 555437612
1 165717907 82056437
2 99987407 949116073
1 164742378 718726063
1 305382195 865613613
1 87262337 34250705
1 567744359 809598092
1 658434834 331022047
1 909119874 24552491
2 79564163 145554038
2 459188630 674560739
1 544998306 561753065
1 709204864 864886976
2 61665795 768372220
1 621598426 844286774
1 47959632 189640908
1 245071677 839018971
2 407665526 954640130
1 678757137 438068695
1 418895266 921340796
1 927507094 27935285
2 288595350 49467455
1 322359462 587215031
1 734784717 495768369
2 788362767 831901557
1 633453663 24770793
1 691000592 55386768
1 51101788 460249272
1 808632255 405791569
1 238177370 930518160
1 274421740 204289002
1 998697717 380344667
2 492265771 403804953
2 78125791 740639598
1 450260248 584594686
2 54473537 147176246
1 859837915 671355320
1 134843173 152434535
1 225208268 2152840
2 210794028 614694693
1 952900461 612492348
2 833308280 316894804
1 271787469 27252892
2 595606377 935099572
1 847185365 827849945
1 459734455 903801857
1 406875634 770848590
1 120725364 452124911
1 626430869 104272620
1 715179897 355535198
1 492777955 67641784
1 403204066 132809555
1 848923198 118321765
1 167432212 622588092
1 479874652 97676610
1 499768135 794501528
1 437709941 104982343
1 412976592 230434640
1 840751646 863495640
1 195864378 593148773
2 374932858 572502686
1 355683139 519527572
1 811264563 342814116
1 516254578 649737144
1 17312078 492276110
1 428338620 514980174
1 362300099 61624648
1 77711926 434282906
1 897573630 240357813
1 182426092 576163975
1 48191194 348062639
2 437382428 42922293
1 345224880 486722544
1 883718774 457510544
1 328786145 433315284
1 55808618 672572634
1 686095778 17535034
2 261378673 32793927
1 335967743 668327216
1 914881847 229268587
2 78453473 598518609
2 286798147 263152761
1 577401449 55036197
1 948893048 624873692
1 982904031 223836293
1 65609764 44192637
1 860494130 962942590
1 160968388 359280474
1 874728200 676788616
1 265114165 538182208
1 554749633 450570204
1 387709784 772954690
2 552948560 244707351
1 795467402 127901417
1 672651918 699846596
2 903081937 831181810
1 94654902 165512643
1 242914222 292916207
2 104675340 75289643
1 851780284 745242286
1 999730127 345168939
1 964839549 202260124
2 38713737 767211296
1 963427132 86087722
1 463145106 244554745
1 509417575 911366083
1 910589365 99967611
1 553122321 663119762
2 648199756 901736439
1 447737159 128710803
1 30614013 74103436
1 755014798 52839863
1 513563501 517962592
1 794754081 876533605
1 363342368 44665486
2 504185261 18694212
1 253898351 12557246
1 89151874 224939290
1 445458858 492011542
2 255023952 957685499
1 898530111 490569873
1 51741405 34400447
1 138568805 492105796
1 14924175 160979682
1 965157565 459209164
1 870026021 104161102
2 237943275 498072211
1 84168087 7271992
2 903188145 114230950
1 74799708 673737439
1 414048471 858614395
1 136768533 654210419
2 371469518 346205775
1 62399265 772427119
1 578525593 266666513
1 626787956 17887957
1 947783983 519192482
2 816785972 799338358
1 572981553 577266701
2 346622618 710690062
1 48647696 16514321
1 859406814 75313176
2 265033208 325021556
1 542444056 582146255
1 936372849 651286505
1 984319367 389068328
1 955299847 136783557
1 471672575 831805526
1 426209365 442834810
1 209818237 39939463
1 644568895 7397728
1 671611512 393612130
1 235550291 81379416
2 125686952 89672194
2 121772852 84407973
1 150470091 362566918
1 268670996 188298709
1 486216976 466417375
2 4741569 234655244
1 657760699 531231915
1 193613898 631058481
2 674449477 846649651
2 219534229 127859835
1 67466279 34385537
1 33143654 640106783
1 190616321 435884301
1 803607317 496499414
1 879272452 890104335
2 257802894 64218390
1 101774942 572940691
2 496835962 905593798
1 311576867 107272283
1 100355005 330379649
1 594800625 277727590
2 921852126 267147155
2 884287180 273291951
2 614629753 478895179
2 591826371 474543071
1 14351464 125360493
1 82537030 511384404
1 151561429 170310439
1 260396549 706105035
1 75144097 19432421
1 760449234 988071119
1 427152012 899012341
2 822247091 242568570
1 674346443 469462282
1 717451972 94615499
2 993258340 302532249
2 39951484 449693724
2 18612541 874321281
1 921785280 498171502
1 50203079 595054060
1 885514122 567153322
1 411101171 715467176
1 68550045 507845032
1 491291604 63365713
1 572247242 120603606
1 850405865 60680848
1 749993352 202237752
1 239369066 632000009
2 930907104 337328533
1 540232378 124717530
1 83491974 942785527
1 964881689 910507104
1 485985830 876513847
2 834818343 74203528
1 497941304 155723969
2 951625139 652991964
1 638504854 168275697
1 267997106 954152783
1 345326505 47250272
1 575617916 143968124
1 890673748 238157977
1 123630142 28088523
1 17823361 849979972
1 344403397 712443292
1 40715414 842636861
2 940982953 823893141
2 238307866 976280785
1 140819160 220643126
1 638602898 668617558
1 488217264 725519439
2 560344677 997194244
1 439926681 61530946
2 157915886 595486888
1 248629996 868649357
1 504507952 999710908
1 333407725 591777630
2 430162394 102378734
2 94336310 460409262
1 230368650 40368656
1 14785084 532287383
2 342524996 561433812
1 66807985 293813670
2 904503794 106012292
1 486058602 952109204
2 642633110 832397585
1 708195990 295632256
1 432031897 517882372
1 570275281 190109784
1 363440240 689600190
1 801466973 30959805
1 196956325 765632826
1 299244582 789966978
1 130864846 8169350
1 107886512 565387694
1 836724608 900544678
1 453948201 645500063
1 452688301 590692164
1 559202856 926940098
1 805942016 288101283
1 439231996 63840611
1 109480376 790677600
1 678287210 922918772
1 102764374 583981630
1 989516673 486339321
1 534496387 149659486
2 946155759 716414056
1 689158504 307668457
1 984335841 665946846
1 616164593 712168717
1 758652774 859738957
1 991702937 723656370
1 920581068 733816888
1 58253726 610808428
1 284891889 82424191
1 661357494 853023364
1 148910154 707488101
1 185360573 503862261
1 39212384 558036837
1 518378056 38831313
1 48780042 654896387
1 756123093 500084752
1 655777238 761962662
2 444870537 548540152
1 955549586 39179636
1 724130034 456632467
2 818282119 175277223
1 791267725 617911851
2 625252637 983585288
2 501822161 956778158
1 389449488 740367338
1 115886708 87717174
2 722546073 959308773
2 622600603 508006437
2 490994156 506608118
1 945447729 908477150
1 910417472 358445607
1 982647433 206161001
1 464043999 674368936
1 809744522 772310215
1 948056416 803006619
2 440421337 578258328
2 945935485 516257654
1 973838163 118110332
2 245817112 837148203
1 244410630 820725346
2 780352106 488191891
1 448984416 616522732
2 89336976 188464957
1 566467296 613815299
1 937164433 70536911
2 163343124 616762780
2 71718420 633158973
1 828407767 705835046
1 906828558 169110125
1 14942252 464799821
2 131392813 498797553
1 138915139 17974040
2 614755833 450438092
1 988431462 781572289
1 670482495 952597656
1 418637908 683870762
1 186329893 408332903
1 64133082 995402027
1 188915180 116599994
1 969444335 492508556
1 210077002 301056946
1 679282046 463258248
2 910886561 6994911
1 875165702 794455211
1 501979532 454228908
1 26139154 234097290
1 889947941 924421610
1 913718559 5239994
2 781275391 180478779
1 158794122 323613811
1 957475671 991614104
2 160833338 591483840
2 384813352 484745947
2 767187344 418852598
1 949413298 985802276
2 464974 810840586
1 470618395 501092864
2 115023174 45160274
1 804384100 666989413
2 524190137 85712565
1 771684522 48017021
1 887058749 757895547
1 83969479 378277474
1 503250072 333358218
2 714193752 961265359
1 611330362 67626886
1 314856101 386783299
1 376916958 559533034
1 471874627 932726196
2 642888024 821769889
1 513721454 25195016
2 68465200 229338764
2 922457089 844825708
1 300584721 45868103
1 57523775 20402431
1 3207217 802562100
2 341534843 745296448
1 603181590 550169290
1 404588377 776604415
1 331751430 878736398
1 330310928 290539401
1 377915079 509588574
1 64760452 802191382
1 427254722 832280733
1 881537879 310430278
2 609787522 906918770
2 67261147 881699307
2 396170371 29098275
2 39973422 818405690
1 879497696 587834371
1 52713875 637308070
1 918970259 223732367
1 791820327 961054008
2 70402046 776676203
2 816884504 307882035
1 77487945 964801533
1 391474944 422467978
1 832012081 361019750
2 147110781 530197148
2 581755896 78299281
1 506677811 961309122
1 352333053 842185570
2 487603225 349805623
1 996005048 14791949
2 852449565 256429818
2 465662329 956353835
1 296641719 347826546
1 420525020 188307441
2 908828005 768582571
1 155119146 835317942
2 45785080 503672512
1 687535356 944707432
1 409862010 570746141
1 261035078 54948772
1 464706076 64478840
2 605525100 135352567
1 607050064 143102398
1 423560099 13777735
2 158602772 609583077
2 370277950 646875222
1 946693133 158124286
2 94491632 568917400
1 928058608 707296495
1 103192503 130073370
1 444097197 81411585
1 761214412 963515883
1 502073075 878922462
1 290264186 180306696
2 102906783 268439555
2 676104780 957061183
1 278103550 161948978
1 76603416 923886737
1 49292031 669960922
1 73186223 118677386
1 470311 462066036
1 62331960 434210562
1 962544826 289556309
1 228200493 752870887
2 501144626 306865648
2 277837436 777316852
1 163195579 284457612
1 528567077 634499147
2 112980509 280849393
1 214183745 603609843
1 395142466 932968116
1 137958434 178040056
2 358899179 884420677
1 683257604 708468497
1 445945704 291519098
2 756796683 83693647
1 61603012 67683408
1 987448281 82613329
1 526796307 583433746
1 24181906 343863437
1 149149685 645339746
1 695895140 506654996
2 436002949 480338857
1 44754187 2817968
1 596524189 328380327
2 56856553 105347003
1 104075611 147105419
1 250479608 535802114
2 217236975 379638925
1 47004317 520552301
1 614987143 250119390
1 713647413 575901796
2 930970548 256148194
1 880393904 410995276
1 472092265 295600768
1 421210095 171966153
1 168822852 372754455
1 448214947 568959131
1 364936244 63135654
1 909026582 811098916
2 807367505 623974789
1 600573464 458047126
2 67039803 895011502
1 721067047 723638908
2 800273025 498650014
1 930843093 54474234
1 846794690 704226161
1 225124992 602533108
2 664318708 437044603
1 855832787 136183503
1 645419675 421555306
1 448309914 17585853
1 442877409 262292561
2 687938888 136935168
2 252829429 581559437
1 343449803 72279532
1 115181766 977175215
1 879229033 367382624
2 638943417 96753097
1 421019345 906493128
1 51754525 107424640
1 154650207 543794757
1 466294984 644946763
1 757245261 825988083
2 317696516 673976548
1 132696168 929448568
1 84604220 894908382
1 649025239 97748760
2 776620619 50115645
1 510745422 606170495
2 322011333 385683291
1 47066690 775876734
1 992360243 240601499
1 312580132 789277962
1 755111119 671706910
2 783932627 743487644
1 437085516 702194672
1 309156794 235294665
1 16816816 758342264
1 133232128 554415122
2 8954809 179619573
1 729371310 706950094
1 486839209 186869171
1 221173764 766237169
2 866169207 61702683
1 569061997 125798419
2 690428816 975944349
1 346708098 999868775
1 208128006 904019526
1 67516475 878029709
1 816444546 355958870
2 922861456 405592358
1 722834819 162790432
1 72274561 35781103
1 313409798 848572542
2 852272437 426923169
1 767362818 427581891
1 720220151 522243365
1 531954210 579985009
1 515512826 275034584
1 116134900 402586333
1 981385276 113419703
1 856445575 490871762
1 794048043 895054821
1 212005036 286248257
1 565049243 402918645
1 91153300 650651367
1 740908620 133969612
2 561673014 493212664
1 947249342 916394361
2 979201964 280221987
1 78529267 79409789
1 619136753 273137956
1 574860794 949415483
1 423128503 995373282
1 73551982 385064449
1 122821643 531569134
1 282476450 642835280
2 31695127 124055033
1 393389389 386290388
1 469194011 183791093
2 833167126 92003173
1 886721306 381458340
2 670796318 932053523
2 125218465 598724351
2 107022791 726709307
1 859362545 124262671
2 915774387 197802838
1 23202917 715359421
2 73859464 696420638
1 37103416 619833660
1 709932948 216892882
1 226437112 387518900
1 82356534 625271779
1 713697669 66049319
2 707858724 69653535
1 465112959 313026833
1 520292938 9998382
1 114440363 401316876
2 766075190 261254565
1 644051840 54672578
1 576679280 654960049
1 359917789 824329771
1 977980585 872836535
1 481992626 541748698
2 997205827 75953201
2 440447961 232749318
1 34121672 897786133
2 344513223 617826649
1 858355751 382945089
1 120313558 766330988
2 315867511 205681993
1 902154019 268049513
2 420990821 781595329
1 24769045 267468953
1 326618183 296578527
1 278836286 385119626
1 970809437 606436331
1 351619848 592767370
1 574624854 278939197
1 307041102 36597573
1 726207616 14814789
1 853708301 730147878
1 70249847 720656326
1 593965605 275931979
1 727552081 195939349
1 240540985 1089819
1 432519515 916322088
2 465115852 154628062
1 866532451 724293650
1 783070366 76831124
1 854367392 277093502
1 84673060 111440037
1 99321188 134886506
1 395005210 773590171
1 356052763 289347199
2 514076485 549750092
1 593453655 261522917
1 416816035 335443731
1 906734697 946093367
2 872822267 856027390
1 10536107 779669873
1 545006191 694276260
1 597461643 697279107
1 973287146 654123623
1 163107949 959143849
1 184872545 537005184
1 267950138 164761607
1 763846224 306245002
1 414420368 873657755
1 474943819 977028612
1 234948634 352243383
1 47727562 938712781
1 123752292 140601348
1 7242486 110872901
1 349086877 177818135
1 364305427 405433992
1 171955178 330666362
1 870087851 143337912
1 403452672 223184725
1 466019114 510388389
2 681509588 246850996
1 31734606 787578586
2 410947699 490568341
1 91356631 773068190
1 710343997 682942484
1 970371959 843678173
1 984819921 4923396
2 946318968 311984072
1 954091074 941267147
1 220218497 890933876
2 232707551 341067048
2 527433481 909503998
1 746149498 377598053
1 808078797 486736129
1 64146414 657946460
1 447089870 194164237
1 583010715 840689391
1 323693842 746324643
1 668504983 721786755
2 566363244 219518404
1 992232405 239511880
1 155429923 970601109
1 101284360 479190096
1 11717633 162740885
1 114592693 814043539
1 536441933 636196403
1 757553562 565152049
1 52349251 158544865
1 854474305 719475224
1 571819127 367725742
1 909436912 58042863
1 220867205 263372419
1 280633520 526460406
1 59481519 918972556
1 124590409 987426816
2 708431651 961419389
2 947798448 407800668
1 872660873 290962079
1 655405995 964932502
1 44090709 150687948
1 815512179 72557299
2 647696793 38371886
1 331760387 29276697
1 237691893 568062231
1 844846616 175201148
1 48108415 897258211
1 312972783 739090956
1 572010525 289584634
1 508112532 452344852
1 973226985 790481343
1 223691522 132522935
1 606619684 145135257
2 91010131 37388562
1 604886762 937202614
1 906006860 243733721
1 194524011 687920721
1 432413903 495806273
1 69289757 409787803
1 768442204 241469570
2 304258599 515709886
1 563377575 224481980
2 580603823 42761193
1 601127393 30513594
1 423907476 55186964
1 384177399 533702111
1 754722038 574873484
2 483228538 631863790
2 739503355 345022296
1 758967425 705627373
2 927780916 128072923
1 334183428 951137491
1 688310172 727632993
1 29099859 248037275
1 139365197 199185680
1 668578699 960731567
1 6612 904106462
2 552812930 112657588
1 185178266 587312159
2 739695517 279721736
1 964234498 977607624
2 144299808 530814171
1 239561809 930969385
2 879198538 647831737
1 661992122 781797925
1 781159382 23694094
1 539351210 140291061
1 7224681 166129335
1 890693184 919323898
2 586778462 740703810
2 796619310 13182703
1 276396166 176212079
1 556058926 981021185
1 17891897 647359455
1 120493649 645636778
1 857931335 839719965
2 145171267 938018633
1 783966069 305547338
1 336550739 83827822
1 239251684 806644382
1 82108883 757968716
1 825397668 861730103
1 864378874 681841941
1 680155249 106795540
1 554740721 300786220
1 485138106 868223530
2 918171440 682883316
1 32616564 16734672
1 589527401 490459927
1 84001412 353448914
1 792774050 164912362
2 26736373 327117366
1 997213080 990832950
1 729872536 334099466
1 977014710 819244586
1 5470938 194215301
1 558915916 606328234
1 694605388 304629602
1 414849374 641510656
2 940633384 243654252
1 815523321 259820893
1 549986066 639173152
1 713137978 396740917
1 785069463 315916051
2 569015857 497807086
1 338445957 724502043
2 825903659 775986252
1 774708707 335886788
1 343667377 434078456
2 270597868 715486777
1 505580081 839113835
1 146186560 822178908
2 342416291 881912524
1 902419806 85659259
2 993946928 138212530
1 666884308 400389441
1 306067346 643528235
2 680925519 167821548
2 794243491 92003485
1 972169467 989624071
1 150497076 461598744
1 708159237 470903163
1 361090431 851065973
1 400871532 584616263
1 624294541 60734992
1 711341274 264307847
1 559993624 184992345
1 899916404 960654785
1 262825430 726118709
1 956854485 141275590
1 346946444 503761281
1 713851465 503415044
1 871351609 115503570
1 566088746 900997812
1 670685615 71468202
1 458807755 715645555
1 164698208 769339451
1 537207076 611052922
1 21780539 431772492
1 242841002 2769892
1 617931221 132093033
2 144841806 50239969
1 470969871 758877633
1 678908622 836593443
1 144517110 95063013
1 996958671 216969603
1 752533764 96752943
1 869503939 126484938
2 100122006 709332750
2 131397930 230293903
2 338906397 666161113
1 61235028 325427261
1 551033799 275573929
1 501970390 300579314
1 576205264 278107725
1 333276964 748582572
1 639394363 85867931
1 845410564 856519174
1 703680351 356193806
1 148264443 592441559
1 897895911 568988708
1 276505440 72317972
2 171539766 145792888
2 338637998 657167836
2 259007423 981384470
1 77722156 399197094
1 978059776 56316025
2 784938030 461426689
1 131607799 24121383
1 787641536 802095444
2 252994136 847801270
2 805533989 665821013
1 57482320 530689668
1 255875317 234191525
1 737749244 928449777
2 454755827 186884716
1 387414190 99873626
2 842278589 757022877
1 748816615 899655463
1 797663668 385838433
1 123362719 35498878
1 79135518 738273533
2 235792768 654701639
2 354916040 157291492
2 43155730 54838580
2 420084369 224737025
2 391648308 395734501
1 47581869 283029108
1 817744658 732104784
1 96782595 418426895
1 575338499 742773899
1 950133770 2851876
1 297648825 887366490
2 95498599 667647662
2 850277290 47204470
1 848130721 329557639
1 932185657 144110912
1 928670006 38623024
1 626048751 478971404
1 449152927 508224884
2 259152397 477500263
1 929431271 155323419
1 109031325 124401893
1 816863154 949052585
1 852106446 577574657
2 866867469 705468813
1 878688472 19592132
1 135933261 293674375
1 857558320 12907801
1 889065416 124209464
1 653209714 559259734
1 875948930 73266325
1 28740459 650052416
1 99726552 505388313
1 815538917 167437796
1 724575345 705544925
1 28566596 229925691
1 92927571 51547937
1 323544166 171182336
1 125550413 735323446
1 410147161 713806635
1 996765500 910806831
2 94712714 137158927
1 360782597 326772298
2 963244831 524143531
2 890763423 745325702
1 924489344 848218563
1 372231116 261481479
2 140807770 822189974
1 317368176 450533462
1 163129813 533633519
1 957389511 543522984
2 258414299 957189059
1 408102134 702776198
1 384233280 118389009
2 132771089 41162168
1 453983136 878147539
1 25989363 302517109
1 844659284 321679518
2 927382382 79384348
2 179199125 820599359
1 670154427 526704652
1 994574440 592883410
1 812131006 79757510
1 973253468 88097477
1 570314664 59041287
2 954067107 892958847
1 675935410 50921818
1 968762325 914868368
1 529082429 351580554
2 917639130 680788803
1 35989020 70049264
1 531752861 490879660
1 855502576 821756745
1 658274261 572733861
1 581185574 230315662
1 927098838 401806212
1 834649888 597485412
1 164555465 517741497
1 741551316 405364471
1 108084781 957232552
1 657609568 138656845
1 507984147 87556735
1 556063722 61627557
1 766905277 973119823
1 248441164 842433580
1 655128117 382582828
1 257362283 455825323
1 647258089 107524699
1 165828084 786317629
2 803467578 295389688
1 736557294 222698950
1 962012145 133742752
1 671300673 464308351
1 88647228 333288556
1 8608211 589776506
1 517996799 73495855
1 438926041 423643642
1 352045749 308434536
1 708473616 312220075
1 170496189 786263425
1 766026728 239732309
1 751230626 669749047
2 851562591 381443329
1 22483568 510162660
2 70438308 593153059
1 883073164 551182931
1 301391018 357894831
1 982714901 192612030
1 850328750 119114112
1 247926687 785553229
2 453939723 503010317
1 405612089 802262823
1 837687672 113913572
2 645033895 587223209
1 124966867 79126903
1 724942328 76472196
1 108725803 638966002
1 292273920 745651329
1 472827163 909613219
1 77764078 310801570
1 456103397 360657236
1 524918343 439768925
1 478752868 571205745
1 584049925 126822685
1 626955068 324550625
2 758023488 227768812
1 893313717 658444020
1 322253454 160043644
1 14623814 407779649
1 170202450 144359346
1 151685431 313949828
1 68128717 16519924
1 180226286 904225110
1 206324717 660912361
1 570337403 441215660
1 330054300 272359899
1 488971005 508742544
1 87541860 875699981
1 548161647 40934077
1 196340771 364456405
2 141336526 119057478
1 990397807 470194352
2 127752373 797969658
2 65546545 567628060
1 382040371 769389445
1 752342910 36553412
1 229205467 818104798
1 592140201 454116587
1 194580650 492368747
1 999741538 536953616
1 273334471 464933164
1 57904676 393797441
2 785074941 615006219
1 592470152 557152103
2 618332562 642001701
1 575588048 287471579
1 408069546 155069682
2 100978084 65050167
1 183660498 847989147
2 644522051 367574267
1 435277465 379052573
1 398492002 601066268
1 209793127 617915693
2 108470396 641307847
1 531662798 770169397
1 97954287 783701516
1 102571623 77856376
1 363757203 574346390
2 650582419 144964187
2 112294167 482917634
2 927049567 928213584
1 640250249 438358404
1 881471578 196109371
2 923044955 987671335
1 757303421 655999556
1 329591134 870842103
1 416031143 28665769
2 824680224 334045608
1 199209416 978627617
1 335002369 830176996
2 70913853 581660442
1 288241006 890963857
1 447644052 918366523
1 300970280 83507275
1 838655425 346552714
1 326581231 675526263
2 4246677 299918566
1 14074370 910692576
2 576832499 82628135
1 557188645 640855595
1 349991950 149973095
2 731113356 68229805
2 978846114 387396909
1 166855537 520345955
2 125887510 105945431
1 27110578 966908438
2 890454167 49648826
1 623379362 357201999
1 865685431 166308970
2 440952336 119845355
1 966950171 168262079
1 503304484 893355633
1 126133736 949298519
1 331460726 80820142
1 845252928 354614569
1 413967093 845399418
1 469751303 753241727
1 825113937 33525411
2 879460213 105341237
1 291877950 533034480
1 388152812 421970276
1 647552432 759580206
1 460786794 617615676
2 26336371 839713271
2 41463821 890716497
1 45473851 922319072
1 795949022 632554169
2 889412173 864208491
1 167908192 32449364
1 525526701 720002174
2 915324355 431071024
1 370947677 372580098
2 141221835 131908066
1 130038697 215006411
2 588151190 982801767
