10000 10000
1 50767469 136317133
2 345396579 432005412
1 773861296 125835640
2 929183297 75570273
1 509598279 446469495
2 123566396 749688079
1 829925618 446553039
1 390488322 227202622
1 769245568 858706436
1 549200349 525550837
1 408254695 119385278
1 177128661 382049263
2 343410646 414167833
1 752420741 197175382
2 341240707 96719990
1 189339059 443778337
1 878688773 670145970
1 346164384 244580743
1 214315501 670549288
2 396199922 732783354
2 538579763 59483214
2 169031820 589912337
2 15775605 104654
1 212271408 675216589
2 362864749 607257541
1 667302198 981415730
1 108696596 148083953
2 368197452 39683688
1 170128424 840666589
1 774007144 75114260
1 328026879 350212082
2 697498648 539526541
1 820364540 814788618
1 630183722 901447228
1 71397794 332343663
1 718156837 203863319
1 446571285 68240730
1 472046372 671760764
2 431836925 535955262
1 826085659 332871536
1 555689933 867301706
1 128923438 5222643
2 950948929 818327307
2 178455899 421123281
2 132068758 329008355
1 945940502 600578373
1 698748627 73087124
1 358724330 886195759
2 308981345 434006969
1 591241829 387563912
1 915037799 702870204
1 277159136 321568409
1 550994982 623176610
1 936936906 393974269
1 996259540 997071699
1 946927616 804112773
1 241434372 983859599
1 372346710 56786190
1 89166211 258879827
1 108038174 612382212
1 427431341 298727550
1 703501347 849662294
1 71408764 309695031
2 116338330 881172118
1 113073689 699442006
1 866851556 645040444
1 572617685 111209588
1 792419415 647012858
1 826082726 490598027
1 727956910 557449411
2 126679025 731057576
1 493598276 969874949
1 217464666 704452846
2 459558311 445338365
1 397067568 75902725
1 818642681 792791816
1 7132777 207455963
1 402944145 59284602
1 512602471 398316911
1 972720764 872359584
1 618515830 574703330
1 21213699 56353691
1 863679626 814482687
1 584220830 704255726
2 41958494 614751020
1 229910261 571654252
1 72761920 991394297
1 11014942 444536552
1 715559410 291559248
1 584351390 544072577
2 97576196 78598442
2 455650803 196360819
1 737830982 947715274
2 160247353 332768533
1 706103225 275247831
2 51776406 475178607
2 13761669 950094163
1 564984839 320480617
1 80049416 858750268
2 68536726 283992599
2 690392725 576384334
1 890630126 859508092
1 671803837 685556180
1 520943663 2293800
1 120146877 466912137
2 935624194 953543802
1 623221688 2142375
1 192295162 734877577
1 74280036 736566145
2 147698298 667177132
2 521798280 687961259
2 31252061 60357937
1 752769838 769481367
1 377369128 923724705
1 178751057 732371424
2 455741077 713595937
1 695991820 191093531
1 850849279 130226780
2 284639146 129539884
2 755959433 689913357
1 286416038 283497739
1 449153920 317892813
1 356770302 257101868
1 402357979 4548650
1 773174457 319550802
1 491330463 509447504
2 135421401 280777943
1 556440848 603028229
1 924600668 571757384
1 387023069 761732498
1 26556273 240638891
1 302514794 65328887
1 254489792 215487898
1 19067355 282950660
1 243128016 738668318
2 856111334 315734216
1 195982888 437462696
1 916946179 771779581
1 40371856 72434987
1 559401205 172645869
1 589813996 12294798
1 455464056 145649862
1 98456346 631872541
1 926729657 993937155
1 139967894 945800993
1 380467467 103395681
1 391478536 837343791
1 701625673 389980434
1 519284605 35793405
1 2829314 100618742
1 957633520 349614953
1 330144978 441879976
1 434079666 367976181
1 174538102 146702159
1 711586500 90853935
1 711907904 50240022
1 794878211 22324290
1 564370121 726333426
1 666768150 802627004
1 739754336 61271247
1 274501683 547891003
1 763786521 95795259
1 38226179 162758578
1 62173845 71739051
2 812526815 289668432
1 804271000 913601360
1 605922810 377213596
1 161855630 593276308
2 977599165 111782958
1 101834641 137828275
1 553533781 136077041
1 286416742 295329867
1 333505108 81010064
1 673024152 513532493
1 884832505 55656060
1 62627815 318699675
2 711774725 313889285
1 888856735 118896613
1 363437942 650977704
2 983210411 78197659
2 835727710 532570590
1 249550495 952585452
1 801952547 809088857
1 419620967 26274199
1 354033365 709063365
1 779441027 208072667
1 145458801 682656699
1 839110871 411299048
1 84417503 465765901
1 188020561 906102568
1 650833227 65326949
1 810892887 745527947
1 316315044 284918183
1 582171702 417278360
1 412129620 820740343
1 76425828 86648868
1 256268096 38672168
1 947944235 65064199
1 236436432 942365674
2 816052514 564033056
1 651494088 434999541
1 1656290 712957197
1 576535689 182088337
1 512848518 593166615
1 461653171 939406964
1 452790478 515002425
1 34430829 5841960
1 374361818 564967994
1 649488426 292598081
1 836820681 574781364
1 615194193 582525093
1 889656207 670720635
1 3701403 518411614
1 421884151 763407110
1 815338900 100719371
2 918429802 84711225
1 974378984 824775713
1 312220770 191931769
1 99149485 751062901
1 619052005 641756898
1 908124148 469254785
2 369371437 443496760
1 844818686 498760216
1 345286479 522016937
1 879215886 146420995
1 760982984 221389134
1 11362427 989749653
1 674852201 379802400
1 654920315 37538261
1 766693736 712717530
1 310452445 181959483
1 987483358 672152468
1 169343193 735212476
1 950560890 739006775
1 609497687 123607797
1 768360505 15838124
1 23924823 111015328
1 107627630 154820145
1 930513852 170393110
2 34529150 96796516
1 934747659 106521939
1 525663791 83611579
2 353943117 192265229
1 60509147 655942107
1 942931712 216947302
1 534095302 58096254
1 611823002 550471356
1 605406560 83513012
1 49005453 148411770
2 222003762 38133095
1 245928698 565090458
1 191759603 678177121
1 307402347 458569925
2 381857694 994104400
1 220236546 401304841
1 643066676 883911828
1 958223854 681423903
1 282758540 88954616
1 546396941 446291393
1 816167267 138181658
1 22087647 298369354
2 38722595 123109124
2 870893729 655343929
2 919232291 332736897
1 306028192 985466957
1 743663772 195169042
1 519405334 124423483
1 603931584 63395144
1 659513705 283737768
1 199509410 725659481
1 470350912 300473377
1 872925732 801985067
1 104953220 303167862
1 7672228 98117176
1 665491772 825378428
1 718424128 46750793
1 943814192 16403133
2 789794860 278768491
1 832478693 406411624
1 514963098 625690676
1 251644675 789730360
1 990873356 665790385
2 309722547 799465679
2 240592362 71604480
1 443829183 226372650
1 761523635 718175903
1 671474804 243444421
1 755138413 775932099
2 111120027 431004546
2 725837670 92099661
1 496099094 51450135
2 56360123 790256090
1 619405488 494799807
2 707835923 686437128
1 416552649 996661101
2 618929537 730920869
2 893226423 545798831
1 309306446 603012182
2 689705946 564086494
1 593848223 96071283
1 150100879 599671775
1 82791286 51224193
1 715050086 528306790
1 326320728 592219636
1 30904497 868322152
1 886825787 344491929
1 110246703 430928538
1 581167220 714818562
1 529706258 98856322
2 18309551 76935645
2 229794837 779206731
2 97009073 491401838
1 846849892 277501106
1 482885387 306975874
1 336683021 805102680
2 622070345 978873397
1 410324890 553414291
1 950183146 832714308
1 800267350 403270289
2 801557154 399148225
2 719999311 751047710
1 209871152 929281868
2 334523689 20431755
2 8051603 31821860
1 169654421 671054178
1 948150132 230607784
2 102651241 268512455
1 901065797 158171535
1 849218364 429704364
2 587403233 296790350
1 696648852 496412120
1 584673936 877157327
1 697195489 886784169
1 630934929 996586464
1 668179687 904009246
1 459883982 269418499
1 259452104 12687096
1 786990928 397723601
1 956446559 875197896
2 225266303 830063438
1 402375986 100170877
2 589368552 115652078
1 762253904 106905104
1 978638076 185869537
1 982858928 258768750
2 340887671 960199948
1 27075897 591046293
1 153411423 405409961
1 512501790 853654991
1 759166576 112296005
1 554437713 503098058
2 650217407 452658444
1 91109126 908218949
1 505753484 251509340
1 910777470 173502474
2 433074269 650137978
1 625981669 144502808
1 906885743 130218420
1 490979887 266789035
1 520238046 27890763
1 204690532 757947408
1 239454517 920691319
1 425659178 578755067
1 144600680 145118934
1 280016485 893371396
1 209847009 523510467
1 90499824 612119892
1 443353396 465250060
2 773553879 47023993
1 369465917 238443542
1 547325730 231084009
1 207490892 578957694
1 67789148 958856104
1 452904343 281247833
1 34456035 429479202
1 918561094 143852222
1 832562665 24750450
1 578143885 293751098
1 493674659 106160383
1 79304020 861276509
1 90635059 176004399
1 747168188 318851707
1 918305151 137185515
2 62389450 400444992
1 425615916 851650633
1 150079337 30593959
1 112555252 368984513
1 808760219 54493801
1 109637331 133652991
1 749895313 701979926
2 689948332 342900702
1 919461645 892522281
1 527362287 505925018
2 98473367 917944488
1 266438123 315107844
1 81959884 401226170
1 33568236 979100447
2 361561874 539178955
1 638253630 447942645
1 585486157 288748723
1 64615095 152154861
2 870825278 652371619
1 48275502 203500704
2 359149756 446395953
1 630674705 917968990
1 442642004 393786598
1 525077820 972615217
2 770013895 887076443
1 485605076 126653732
1 955334535 365279704
1 682363948 928199056
1 681082194 653574626
2 790364318 112230862
1 749216085 378118234
1 644516538 481938698
1 763467752 387717039
1 579426384 373875321
1 644234325 826730679
1 945100443 159587220
1 7289177 688587116
1 699409826 802945551
2 978051756 69007532
1 882253390 805626842
1 18490491 532037069
2 879607932 293087176
2 855784238 113199038
1 168479165 245879409
2 617001854 544607393
1 893299060 412103821
1 521524018 373407119
1 403033333 410783671
1 356858218 587222433
1 114989284 475571044
1 807158859 264745114
1 540326444 351179723
2 8911639 601545030
1 842285040 865444834
1 481658413 367081748
1 736186129 426979736
1 426402838 399568227
1 700520483 935383505
1 980258690 860746693
2 626917469 47129301
1 329509365 851055589
1 947994882 561783259
1 961827286 321784833
2 717268926 313128671
1 998696199 147810219
1 892028732 743559017
1 966554357 312772191
2 730140509 749975805
1 182384219 665383042
2 623106211 61320436
1 115434326 719962419
1 611237687 657521808
1 909205648 673177531
2 285449282 860593754
2 913373840 653998702
1 831262288 289645612
1 317513467 99460721
1 146320436 131770615
1 821478994 425085595
2 13956909 84009196
1 240213684 2130628
1 202885446 839143133
1 704056224 231040376
1 373601408 24164075
1 567704620 141704719
1 658652356 839430654
1 438594413 85401365
1 24732831 658820255
1 271907422 102840738
1 445669141 85775698
1 884822115 674009908
2 41312608 496763253
1 446524228 70332309
2 774944609 5724408
1 76077767 324733513
1 77266721 541657059
1 323190818 674913441
2 773952186 505940223
1 859893248 453853404
1 940051412 199869083
2 513654792 111828204
1 301767598 244623950
1 665385979 194799124
1 99541478 103859733
1 193914604 35551860
1 61794929 352770202
1 509091498 725957238
2 801101839 543625030
1 362127236 303799854
1 789663126 212198800
1 22500844 800520392
1 869055165 966853486
2 322371635 146311711
1 280707574 978107406
1 921688910 818943137
1 145705981 187538596
2 234751840 546715341
2 501256187 827366306
1 879954543 469105890
2 376950913 337236141
1 148341597 96190259
1 421144681 72553055
1 811167899 72687337
1 456344320 907861381
1 301735567 60784002
1 688775391 311139207
1 508019446 35332097
1 378327099 991957773
1 148919284 860936011
1 638330057 377946165
1 248315391 669028994
1 467236352 641154632
1 631772418 39878558
1 981024667 849620250
1 266607718 18007362
2 834178210 52906432
1 709011731 120889361
1 949860424 58198017
2 539382575 667442616
1 211814073 224216763
2 149551868 962378486
1 869750375 120851143
1 711087611 502982522
1 898832402 276207416
1 530180084 619998963
1 831598027 844465113
1 275068906 698294798
1 738659875 53555818
2 808005071 247623247
1 436387845 713856410
1 479363919 458226736
1 997868671 478954074
1 415802917 280817259
1 567908248 416596868
1 518822486 858893960
1 913604087 228792737
2 527649847 43978644
1 811677793 845519785
1 59464735 636883868
1 953376431 22185550
1 684845128 827202023
2 280198263 653546948
1 120934059 457673060
2 10983546 64347627
2 748425283 764989480
2 633845156 516647772
2 689645257 898591540
1 322337739 222116570
1 703830796 944260696
1 821126243 938850479
1 869327466 455470521
1 85731398 73562696
1 305714354 5758985
1 319652237 538546112
1 135477944 438117566
2 549353393 743256276
1 528434846 205071308
1 571114670 619840247
1 506076162 586812614
1 951841699 997748590
1 399220536 753613902
1 988971627 915685787
1 120504862 248136513
1 166597521 833343406
1 142673502 114776640
2 379622833 940017572
1 508072124 773207596
1 47271052 501578730
2 861921202 177937930
1 586933603 993653528
1 852422047 793934792
2 8425586 667881778
1 759315645 115709972
2 681453277 447915666
1 265170106 685404017
2 817377617 212719060
1 392199622 864712889
1 21025785 631523896
1 943593472 956234456
1 927047353 891002886
1 833130058 616484944
1 215800518 6909890
1 4128521 107049252
2 783400161 177244748
2 547778262 246854745
1 322005136 281530312
1 150483210 228552882
1 228416638 90652608
2 171945171 162478713
1 134662307 614608389
1 135924345 705349654
1 69175959 644668464
1 111789539 384548004
1 51959842 410703812
1 334176415 833270000
1 559193676 772651838
1 972331115 411474713
1 341885506 196438548
1 236169928 758200240
2 157961406 360541528
1 579914391 340379451
1 552099743 11025561
1 415130151 65562401
1 72083526 120023152
2 178707752 359049358
1 135396280 65590718
1 79713703 304367749
2 350210245 523889866
1 438644476 133831628
1 325108048 685543346
2 185994133 60181877
1 119317443 204495359
2 754988606 760114566
2 911709262 594723667
2 839833402 462954261
1 81030576 169237212
1 462785016 634973056
1 680208647 211277148
2 881802600 464628831
1 890754627 597491330
1 270765198 232834793
1 447386726 681434313
1 944987887 769847244
1 776051979 82917753
1 776873898 12008504
1 425705576 565587675
2 962160542 273346062
1 151676210 951951059
2 549204899 395001265
1 836139125 650266485
1 301788860 956479453
1 707618384 970721380
1 490661299 207247813
1 974672491 108275499
1 700214022 79660772
2 919470945 48827381
2 805453718 316706316
1 639114028 23749949
1 99440277 550458173
2 163395727 353377754
2 300991130 433933225
1 635302637 35705753
1 968753876 418360956
1 713048766 44838480
1 651917610 110682854
1 26578691 617418217
1 646354775 105395477
1 453562365 603205352
1 21568653 165571784
1 836325318 839150011
1 788671147 926898345
1 289612679 322351851
1 347678560 923533011
1 168528356 718127477
1 995898120 365136700
1 66703186 93983368
2 749397124 125873413
1 713074667 687178009
1 90172280 195033756
1 884403968 88664220
1 829442115 117274128
1 174039623 4195125
1 302771690 88012665
1 221956736 40745691
1 458855317 367536442
1 380164348 451325589
1 831026082 614698664
1 368203342 138676918
1 129345597 657998015
1 64494594 274378201
1 447921702 82841357
1 328330678 368216003
1 582059165 673352648
1 217819770 584739902
1 55054491 528356958
2 300026007 38475071
1 892271368 319553553
1 499107412 220126880
2 105704343 603916732
1 321970731 850769124
1 7092704 533949052
1 603916329 14025781
1 757818393 75704441
1 17367372 983128859
2 537042090 985616867
1 378206169 752465841
1 812666685 492979875
1 765781021 612123476
1 222364428 657395616
2 566193229 509559946
1 479299518 375839129
1 559747712 346916655
1 6581192 881406525
1 925478081 79030724
1 661034118 860493873
1 950629921 751727145
1 19659430 289515528
1 707353532 21342532
2 972068665 649949926
2 745948913 946828183
2 26007019 599261501
1 775013545 164331760
1 805821512 410274202
1 443345495 686963022
1 273869030 652310267
1 819830144 423129634
1 638562238 339750007
1 257505199 503309466
1 112365740 892866467
1 378780323 19358953
1 3336663 244720219
1 689709999 986710334
1 33352665 65008788
1 393822748 434325582
2 838105696 697191999
1 986924580 77726632
1 543523485 751261704
1 8573419 212048784
2 55422300 622176949
1 821688452 443457485
1 529934613 789335160
1 414890557 186189690
1 142462397 507197130
2 666293098 53857559
1 398680503 474235281
1 980394196 636207319
1 163407390 549397795
1 642895165 941788676
2 36133535 351429222
1 182734644 112525076
1 612433635 75961952
1 627674263 881664177
2 562605788 137959753
2 944683421 740633054
1 915650859 269151389
2 133629059 428678429
2 806052257 993438123
1 765618136 21998928
1 710045642 170478715
2 207423764 805242467
1 60401272 551897120
2 268196122 797025979
1 795216773 417568530
1 99293254 812883415
1 225203257 917932963
2 631849414 979445261
1 513777228 22126409
1 931470515 862137553
1 711075795 97369588
1 818400916 231436177
1 758553579 192568592
2 412021646 6021325
1 658267868 465286710
2 472767542 907563072
1 196059095 925295167
1 388867070 689086247
1 961558307 889000652
1 213497699 603631534
1 794923634 578727229
1 683734332 130901405
1 905591802 64809925
1 703066251 979454763
1 239034476 658018242
1 544818614 43658337
1 793111754 398252549
1 897300128 293082062
1 693818800 176368390
1 973475881 324204052
1 948051247 361626167
1 304666201 923825759
1 79927579 604014387
1 14966111 72819456
1 685465738 520376058
2 750513201 349405307
2 533142796 229197088
1 316841610 544978357
1 736977248 483909818
2 258733413 25570763
2 916598228 11712996
2 259219457 250072614
1 118280180 158106716
2 531627755 181201696
1 643451414 907752453
2 130990358 970165887
1 109734702 770167388
2 848309018 178711671
1 132876557 20784266
1 426254910 853804556
1 723995830 348549486
1 267109262 857522782
1 364687332 381660386
1 139553100 2766332
1 28391577 228843583
1 893529365 987872662
1 989818990 124930199
1 104680377 573989346
1 127259818 548005870
1 370307234 346072832
1 841943030 559733705
1 391667658 513928529
2 239438651 8536526
2 74730530 865567862
1 426180148 951784691
1 91626568 221953477
1 934724730 75659305
1 664977230 560384200
1 690510358 405958518
2 150187387 699106662
1 298067234 684137034
1 821095446 421245300
1 59494975 352148970
1 618902982 284610984
1 679914963 570297454
2 466385791 23656365
1 151985267 58326186
1 375319719 632024572
1 850784834 194583312
2 316875326 757138100
2 132278210 140257981
2 882266669 674301926
2 904210173 111586370
2 637212002 121170025
2 166971486 676122220
1 23090157 174707170
2 534489012 25707861
1 680748468 694114107
1 67117409 406356966
1 390225186 892621742
1 269549375 66312680
1 158305567 702404514
2 329285794 240981439
2 8495556 843867568
1 124506565 725744355
1 767199430 829003422
1 58700506 677388947
1 27599746 598420426
1 770726585 127839038
1 252418182 905160627
2 3661865 853896448
1 157252002 529511804
1 367998643 993268119
1 872701354 178347668
2 651869653 304669555
1 814460522 577227276
2 302676971 850575501
1 415477373 458871614
1 623652871 13605537
1 137763667 199558381
2 398009237 77169501
1 632053942 121980063
2 470133098 727619351
1 394862883 736005351
2 1615194 815235303
2 230172991 692390068
2 472838770 311713490
2 326746533 513294752
1 737821816 683734
1 2586691 524842697
1 44694944 361625936
1 624876739 901297121
1 931253330 506876552
2 406345872 250051822
2 568124681 552197583
2 780239675 746047721
1 456890544 705334983
2 518236590 601674476
1 621862461 632450656
2 858852824 501821481
1 710758844 65341425
1 113733523 51853809
1 43300060 540130665
1 109682561 332307110
1 501754916 974075090
1 76878320 894725902
1 308119496 981296355
1 106625251 49231959
1 292017594 939568963
1 431619306 25916376
1 665860270 369251951
2 97184468 291781956
2 548666817 148413101
1 79474792 145484357
1 751365791 793983555
1 696327879 189764781
1 203046836 49636147
2 282384004 89095358
2 698240460 476764012
2 606120651 200338567
1 110872306 998502
1 906327182 332418281
1 211738578 102855945
1 386933848 409678798
1 174455645 760847360
1 823143474 275692122
1 170815538 858594774
1 345200811 82194861
1 456716079 920585375
1 52500067 900330799
2 87608381 407761272
1 45457187 80720733
2 759393259 420168470
1 718257137 742121772
1 905737996 374408836
1 626772558 759093771
2 354192774 886261712
1 670993753 955376274
2 989470819 715671143
1 403966654 271745611
1 614305351 321638059
1 854397665 431386744
1 300738530 483452319
1 840631139 985618138
2 774478599 556407504
2 128687696 131052721
1 415859598 440476248
1 148231579 40096311
2 439819143 401623427
1 545586244 60313865
1 466297569 688392858
2 124637728 989738671
2 338090434 837172854
1 92342991 170951534
2 421722824 992446446
1 74928348 688306272
1 561467144 328122868
1 942913564 266438935
1 704991143 118859902
1 613103266 593031934
1 85449207 625745853
1 259595986 135944576
1 797659768 320291133
2 422385728 603477161
1 206209256 867842981
1 686073971 5529854
2 947941362 662272619
1 968605006 418291582
1 370850679 682796937
1 119727571 655065714
1 539340885 173780208
1 393804184 122320434
1 715266993 26379092
2 505896227 503107294
2 706433230 379190925
1 199286380 124677918
1 211213103 861132208
2 16832817 27271071
1 79757971 255401447
1 224302640 813648573
1 635157990 752107271
1 876327157 780655151
1 17771919 192415700
1 249876355 134347178
1 983692340 233538705
1 506501437 937453529
2 485340460 767198492
1 820247648 997668421
1 163488234 908142903
1 979336135 33245268
1 40687909 941886817
1 265699357 783569564
1 962140071 136311387
2 740252957 58681228
1 171392983 826294654
1 304261609 566298956
1 214800380 229976053
1 724809170 340474406
1 918617508 944518673
1 228360218 496906737
1 211351102 240019176
1 123102447 749053246
1 694636289 31004131
1 57734325 264148987
1 360225196 341446857
1 33760449 269162113
2 298773418 668069640
1 656142266 247515895
1 77483648 685560432
1 14860091 645446385
1 820856782 497965324
1 932268561 597016215
2 873392311 53843732
1 193613637 419650432
1 635889549 162517502
2 605528774 990080063
1 227644860 4281644
2 107489897 134908908
1 386119927 615010433
1 89745353 816627677
1 792576067 132379375
2 8473873 479441387
2 575046154 917277356
2 428544610 682086810
1 663632760 793218449
2 942700565 981532036
1 322691337 77092284
1 424707324 613330418
1 255512560 225280498
1 899174996 591733833
1 207525144 154631058
1 53821537 280935550
2 2040387 80529604
1 593859882 646529165
1 25024897 479627645
1 193175732 502232038
1 887242785 910526374
1 912988915 834036590
1 599295694 664424628
1 50773957 245360949
2 134232609 982608691
2 77815292 610028777
1 372431745 692990857
1 452522409 97512614
2 820960543 94392804
1 713601020 589153223
1 784210110 905155709
1 64823245 710069686
2 984173049 870363927
1 105277972 466307432
2 736943676 274170283
1 596809087 467188650
1 431495083 878562640
1 882231018 429620638
1 302109870 702222160
1 835417401 405153099
1 385074341 221715707
1 493313572 479822115
1 523158502 719870874
1 412645156 895419307
1 529640282 344502759
2 993032881 453705061
1 415109269 714598627
1 37725153 124927762
1 669643579 530816904
1 990340889 661057173
1 107587535 835448549
2 521575763 95601687
1 967946665 90972630
1 449407348 282289915
1 380939222 796752447
1 237026365 912929948
1 192362510 73816835
1 744737238 264064350
2 438017634 981411300
1 418862563 164680053
1 141917811 505801307
2 656848312 583634204
1 906289016 45467388
1 11117627 608836856
2 119796017 12459058
1 468151231 985140456
1 580024896 843131917
1 327690068 131880546
1 301988357 807436816
1 115629904 505053149
1 552691887 225771534
1 754230394 901747364
2 863278909 522083009
1 803491737 908451423
1 754347897 374631569
1 50554752 856149808
1 136400548 118958887
1 41057944 718614121
2 10277065 927939695
2 22643710 468228451
1 697029401 242826800
1 680858064 388610432
1 756226200 878499032
2 499714239 681650034
1 632246627 212953211
1 65347785 729057456
1 718741273 289060936
1 343668972 460885621
1 679669668 742591683
1 20766118 916772990
2 24700397 468207086
1 349829750 571361342
1 337565429 957853476
1 592250919 167470366
2 430938691 117216884
2 405300613 862252985
2 2322315 169421137
2 651085470 9807756
1 140073014 358047764
1 148890683 587260426
1 73856835 859256457
2 721237422 85142817
1 770510874 442846486
1 855943769 1457977
1 764667588 226007868
2 435593271 244353074
1 889664112 449074901
2 404051956 557932678
1 852365012 982831194
1 116763143 431069621
1 35200861 855846480
1 241550693 998404421
1 452471706 452368715
1 421478775 392703619
1 250357140 624966085
1 349822897 456182971
1 134422973 680067723
2 459874403 315445668
1 962209157 297439789
2 201855541 709398974
1 202202206 93346688
1 28296277 981641552
1 72678622 384383389
1 692290681 56054699
1 568346998 200733530
1 164730502 312104709
1 502710444 853765010
1 20246923 987618635
1 668322125 943459643
2 687336953 550610436
1 49715615 199202622
1 623198094 812619439
1 306100850 59146316
1 252963859 338935731
2 812666187 484609989
1 139895939 883936955
1 132868495 885286232
1 91743908 632560366
1 189357921 760791971
1 219945008 796392969
1 363714738 8120782
1 123013763 51519836
1 893578493 20588380
2 235830734 499817623
1 605375403 559857313
1 348182313 800175094
1 130325539 533971189
1 593570542 78559079
1 360195746 846480707
2 942707290 740054042
1 698852521 819233582
1 56668151 879336814
1 480872557 837080416
2 206386966 352626235
1 292741954 228985601
2 13985076 764433387
1 111530108 880784972
1 407564163 605537258
2 500584349 273203275
1 88708037 355305419
1 158284912 709760998
2 997959689 654188531
2 158639119 13445684
1 760430739 677225654
1 598018702 469835132
1 426058154 48915180
2 561201466 157840016
2 563987026 730106702
1 480865658 721128923
1 375785150 864588801
1 152967043 172144820
2 13464141 806034852
1 285020621 98539268
1 768727593 743035199
1 264819269 24316077
1 582465000 258791974
1 131012509 194974097
1 997701886 823282226
1 55023493 361878641
2 336212521 694365190
1 550205443 238296519
1 67594172 36399541
1 241734704 943593651
1 936259276 889948741
1 204229490 806170524
1 273838587 140654766
2 49989746 97512201
1 122799644 954810519
1 643015270 812909764
1 987218656 725294670
1 382609398 743091646
1 386567761 699305530
2 708647140 81154296
1 583387036 368560428
1 65621491 34266904
1 96651153 918291339
2 295118294 158921266
2 757826537 858075580
1 831512559 200983015
1 531383668 728303850
1 435203195 923775261
1 231186951 554146612
1 702257859 70690879
1 18731301 284363445
1 561729883 449009947
1 914455542 861316462
1 957656888 96865998
1 879465097 39942978
1 100177052 634490872
1 92502970 66740009
1 968187618 845702407
2 94772215 551235078
1 107829365 959423134
2 178049671 36100226
1 48693470 199880783
1 189288195 943412158
1 225550186 306317725
1 340833357 47344550
1 139883855 326336098
1 121397786 16103230
1 857548033 47035614
1 659321930 1037568
1 165942683 210394306
1 394052947 801291459
1 375531709 106994630
1 90352978 877519973
1 951415149 271173681
2 432461427 294542141
1 901078886 171136936
2 374102050 848519581
1 51695150 256992662
2 12904840 788776111
1 106914631 56347834
1 276001587 986973767
2 572323121 455439734
1 521563621 39014740
1 913221524 241507337
2 155676450 819013104
2 344518612 708399572
1 766188564 812226314
2 58154906 890402913
2 879946538 334565855
1 191697251 423205635
1 645942428 824551811
1 919943452 754823011
1 965661300 335548721
1 541409301 370888146
2 109231036 540482445
1 741978150 136712568
1 198480517 819945428
2 141517443 657740781
1 82973220 607000215
1 775308844 477949690
1 142403895 85480507
1 68676755 489976355
2 102710360 262125488
2 108736347 23200432
2 93597317 925055793
2 136169550 531542795
1 505177058 153452146
1 869732869 472122732
1 931422855 61115933
1 389692379 527669081
1 688517488 64509358
1 185815024 344864208
2 586759231 417488393
1 697940004 514945892
1 697061851 788213950
1 524186121 811194231
1 93207018 14772863
1 861284768 218809927
1 763830692 838177256
2 700398390 237871523
2 302435573 88366609
1 245335413 976662629
1 106144094 990834357
2 580626020 208804750
1 240417309 276972356
1 490072651 51259112
2 768432082 71349116
1 942635596 682576631
1 908644143 825897584
1 928023989 125454962
2 457553542 110924134
1 126116089 859726812
1 553740927 677117638
2 199179294 472367163
2 744792830 843894025
1 21630634 414307873
1 790029314 131290997
1 748378884 192182909
1 650941183 879743441
1 86120591 817773437
2 225947290 745015134
1 845857992 786506982
2 656648482 165553619
2 11859916 761112688
1 396693363 81606584
1 196748613 422100889
1 670710962 497475231
1 163400742 437664859
1 75568742 713989995
1 807787311 882698221
1 263252392 459618102
1 440545806 522725164
2 888355019 69468967
1 181337393 251247636
1 985277502 312574097
1 752107818 587350884
1 312015224 32287441
1 847427491 395272911
1 221954375 1064364
1 492859212 640349605
1 460396655 295979022
1 72636020 22876644
2 633646999 333706720
1 798111459 469410829
1 687788071 897121143
1 125698261 72721135
1 842515460 797651549
1 304803825 882367258
1 267953267 10329288
1 803413799 391526035
2 383760919 769352270
1 89958682 107080886
1 925971860 788039789
1 747766991 438494071
2 765360463 133739758
1 516372766 695660635
1 485697448 531666289
1 471768032 288667678
1 33736910 80563562
1 611503594 477148394
1 779158638 111433107
1 518342363 231917640
1 852514709 203821379
1 794461560 609605521
1 33004079 648774827
1 603193888 402356707
2 608485226 494066368
1 521081773 383046345
1 99431909 995774353
1 56862529 58301988
1 172245654 917729200
1 176947157 833500251
1 237981650 936019414
1 116238069 196085491
2 660234062 298854563
1 723012155 202814359
1 708026011 586278850
1 352443169 752442957
1 574846039 55933267
2 97651125 337930145
1 68812068 616698299
1 434034341 960703975
1 161091167 629848549
1 308827270 139435738
1 827428094 272856464
1 621619591 845501860
2 149618872 734009645
1 384508370 653880767
1 719140220 344690802
1 785719207 498745224
1 621552519 865706403
1 235152576 632412930
2 318912628 992839531
1 68729731 941870478
1 152410513 408479698
1 96606597 755395803
2 520586940 656322702
1 136505106 521760124
1 708173756 714923996
2 574409081 154431102
2 547815887 672196698
1 137231864 644458526
1 436393235 804446140
1 9846805 724967972
1 405921291 556569896
1 143692573 269455183
1 972889645 208753835
2 858582080 39372945
1 825310223 392041988
1 63237267 410298360
1 924864318 500934218
1 395379433 827726613
2 849530068 226062551
1 19797950 470137521
1 672068590 485787488
2 458452595 834417307
1 42594761 216567185
2 72221169 285905406
1 860966750 316332342
1 563354890 843215185
1 780891045 163226498
1 409696722 733212950
1 769724491 111009287
1 469216975 569747041
1 233200754 40395281
1 123110751 95639996
1 449610537 402320144
1 862298109 70162938
1 447717743 802386091
1 389381782 749916243
1 85941043 302098917
1 43230816 523830404
1 819922436 826797631
2 339492362 777056633
1 646682047 163405040
2 452153885 198697040
1 326834617 993722540
1 177758569 438516206
1 722653497 262795225
